StartTime: 2021-11-11 13:53:20.366
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:53:21.677	-0.1079	-0.9985	0.0127	-1.1597	-2.9907	1.2207	-89.0277	6.3336	-84.5618	36.64
0x50	 13:53:21.687	-0.0981	-1.0005	0.0088	-1.1597	-2.9907	1.2207	-89.0387	6.3391	-84.5343	36.64
0x50	 13:53:21.697	-0.0981	-1.0005	0.0088	-1.2207	-1.9531	1.2207	-89.0497	6.3446	-84.5123	36.64
0x50	 13:53:21.707	-0.1021	-1.0010	0.0112	-1.2207	-1.9531	1.2207	-89.0662	6.3501	-84.4958	36.64
0x50	 13:53:21.717	-0.1021	-1.0010	0.0112	-1.4038	-0.4272	1.5869	-89.0826	6.3611	-84.4904	36.63
0x50	 13:53:21.727	-0.1104	-1.0005	0.0161	-1.4038	-0.4272	1.5869	-89.0991	6.3721	-84.4849	36.63
0x50	 13:53:21.737	-0.1104	-1.0005	0.0161	-1.5869	-0.6714	1.7700	-89.1156	6.3885	-84.4794	36.62
0x50	 13:53:21.747	-0.1133	-0.9995	0.0181	-1.5869	-0.6714	1.7700	-89.1266	6.4050	-84.4684	36.62
0x50	 13:53:21.757	-0.1133	-0.9995	0.0181	-1.7090	-1.5869	1.5259	-89.1431	6.4215	-84.4519	36.63
0x50	 13:53:21.790	-0.1138	-1.0005	0.0181	-1.7090	-1.5869	1.5259	-89.1541	6.4325	-84.4354	36.63
0x50	 13:53:21.790	-0.1138	-1.0005	0.0181	-1.7700	-3.1738	1.5869	-89.1650	6.4490	-84.4080	36.63
0x50	 13:53:21.790	-0.1074	-1.0024	0.0195	-1.7700	-3.1738	1.5869	-89.1760	6.4655	-84.3750	36.63
0x50	 13:53:21.797	-0.1074	-1.0024	0.0195	-1.5869	-4.0283	1.5259	-89.1870	6.4764	-84.3311	36.62
0x50	 13:53:21.807	-0.1108	-1.0020	0.0200	-1.5869	-4.0283	1.5259	-89.1925	6.4874	-84.2926	36.62
0x50	 13:53:21.817	-0.1108	-1.0020	0.0200	-1.6479	-3.6621	1.8311	-89.2035	6.5039	-84.2542	36.64
0x50	 13:53:21.827	-0.1206	-1.0010	0.0249	-1.6479	-3.6621	1.8311	-89.2145	6.5204	-84.2157	36.64
0x50	 13:53:21.837	-0.1206	-1.0010	0.0249	-1.5869	-4.6387	1.8921	-89.2145	6.5424	-84.1718	36.63
0x50	 13:53:21.847	-0.1118	-1.0029	0.0283	-1.5869	-4.6387	1.8921	-89.2200	6.5643	-84.1223	36.63
0x50	 13:53:21.856	-0.1118	-1.0029	0.0283	-1.0986	-5.8594	0.9766	-89.2145	6.5698	-84.0619	36.63
0x50	 13:53:21.867	-0.0913	-1.0083	0.0327	-1.0986	-5.8594	0.9766	-89.2145	6.5753	-84.0070	36.63
0x50	 13:53:21.877	-0.0913	-1.0083	0.0327	-0.5493	-4.7607	1.0986	-89.2035	6.5698	-83.9575	36.64
0x50	 13:53:21.887	-0.0903	-1.0103	0.0562	-0.5493	-4.7607	1.0986	-89.1925	6.5698	-83.9081	36.64
0x50	 13:53:21.897	-0.0903	-1.0103	0.0562	0.3662	-3.4790	1.3428	-89.1595	6.5643	-83.8751	36.64
0x50	 13:53:21.907	-0.0942	-1.0132	0.0898	0.3662	-3.4790	1.3428	-89.1266	6.5643	-83.8367	36.64
0x50	 13:53:21.916	-0.0942	-1.0132	0.0898	1.5259	-5.9814	1.2817	-89.0662	6.5643	-83.7762	36.64
0x50	 13:53:21.946	-0.0811	-1.0039	0.1318	1.5259	-5.9814	1.2817	-89.0002	6.5643	-83.7158	36.64
0x50	 13:53:21.946	-0.0811	-1.0039	0.1318	3.8452	-10.4370	1.3428	-88.8849	6.5533	-83.6115	36.64
0x50	 13:53:21.947	-0.0537	-1.0054	0.1553	3.8452	-10.4370	1.3428	-88.7695	6.5479	-83.5071	36.64
0x50	 13:53:21.958	-0.0537	-1.0054	0.1553	7.0801	-8.4839	0.7324	-88.6157	6.5149	-83.4247	36.64
0x50	 13:53:21.967	-0.0718	-1.0283	0.1694	7.0801	-8.4839	0.7324	-88.4619	6.4874	-83.3368	36.64
0x50	 13:53:21.977	-0.0718	-1.0283	0.1694	12.5732	-1.3428	-0.2441	-88.2587	6.4600	-83.3203	36.64
0x50	 13:53:21.987	-0.0825	-1.0552	0.1719	12.5732	-1.3428	-0.2441	-88.0554	6.4270	-83.3093	36.64
0x50	 13:53:21.997	-0.0825	-1.0552	0.1719	20.2026	3.2959	-1.4648	-87.7863	6.3940	-83.3423	36.64
0x50	 13:53:22.007	-0.0918	-1.0664	0.1997	20.2026	3.2959	-1.4648	-87.5226	6.3611	-83.3752	36.64
0x50	 13:53:22.017	-0.0918	-1.0664	0.1997	27.8320	3.2959	-2.6855	-87.1655	6.3226	-83.4137	36.64
0x50	 13:53:22.027	-0.0933	-1.0781	0.2466	27.8320	3.2959	-2.6855	-86.8195	6.2842	-83.4467	36.64
0x50	 13:53:22.037	-0.0933	-1.0781	0.2466	34.8511	0.9766	-3.8452	-86.3800	6.2292	-83.4576	36.64
0x50	 13:53:22.047	-0.0723	-1.0825	0.2788	34.8511	0.9766	-3.8452	-85.9406	6.1798	-83.4686	36.64
0x50	 13:53:22.057	-0.0229	-1.0889	0.2773	41.0767	-1.7700	-4.6387	-85.4297	6.1084	-83.4576	36.64
0x50	 13:53:22.067	-0.0229	-1.0889	0.2773	47.5464	3.9673	-5.0049	-84.8639	6.0095	-83.5016	36.64
0x50	 13:53:22.077	-0.0571	-1.0859	0.2842	47.5464	3.9673	-5.0049	-84.3091	5.9161	-83.5455	36.64
0x50	 13:53:22.087	-0.0571	-1.0859	0.2842	53.8940	13.6108	-4.6387	-83.6993	5.8557	-83.6829	36.65
0x50	 13:53:22.098	-0.1099	-1.0938	0.3008	53.8940	13.6108	-4.6387	-83.0951	5.7953	-83.8257	36.65
0x50	 13:53:22.107	-0.1099	-1.0938	0.3008	60.4858	15.6860	-5.3101	-82.4304	5.7568	-83.9905	36.63
0x50	 13:53:22.117	-0.1372	-1.0972	0.3169	60.4858	15.6860	-5.3101	-81.7657	5.7239	-84.1498	36.63
0x50	 13:53:22.128	-0.1372	-1.0972	0.3169	67.0166	9.2163	-7.6904	-81.0352	5.6744	-84.2542	36.64
0x50	 13:53:22.162	-0.1162	-1.0947	0.3223	67.0166	9.2163	-7.6904	-80.3101	5.6250	-84.3585	36.64
0x50	 13:53:22.162	-0.1162	-1.0947	0.3223	72.8149	4.6387	-9.2773	-79.5300	5.5426	-84.4189	36.64
0x50	 13:53:22.162	-0.1074	-1.1069	0.3232	72.8149	4.6387	-9.2773	-78.7555	5.4657	-84.4849	36.64
0x50	 13:53:22.168	-0.1074	-1.1069	0.3232	77.8809	4.5776	-9.2773	-77.9370	5.3833	-84.5453	36.64
0x50	 13:53:22.178	-0.1030	-1.1167	0.3198	77.8809	4.5776	-9.2773	-77.1350	5.3009	-84.6112	36.64
0x50	 13:53:22.188	-0.1030	-1.1167	0.3198	82.3364	9.1553	-8.4839	-76.2946	5.2350	-84.7211	36.64
0x50	 13:53:22.198	-0.1230	-1.1006	0.3271	82.3364	9.1553	-8.4839	-75.4706	5.1746	-84.8254	36.64
0x50	 13:53:22.208	-0.1230	-1.1006	0.3271	85.9985	12.1460	-6.9580	-74.6082	5.1471	-84.9628	36.64
0x50	 13:53:22.218	-0.1426	-1.0811	0.3447	85.9985	12.1460	-6.9580	-73.7567	5.1251	-85.1001	36.64
0x50	 13:53:22.228	-0.1426	-1.0811	0.3447	88.5620	10.5591	-5.8594	-72.8778	5.1141	-85.2155	36.64
0x50	 13:53:22.238	-0.1323	-1.0728	0.3667	88.5620	10.5591	-5.8594	-72.0044	5.1141	-85.3363	36.64
0x50	 13:53:22.248	-0.1323	-1.0728	0.3667	91.2476	9.5215	-3.6011	-71.1035	5.1251	-85.4407	36.62
0x50	 13:53:22.258	-0.1479	-1.0664	0.3809	91.2476	9.5215	-3.6011	-70.2081	5.1361	-85.5396	36.62
0x50	 13:53:22.268	-0.1479	-1.0664	0.3809	93.2007	5.9814	-1.0376	-69.2908	5.1691	-85.6000	36.63
0x50	 13:53:22.277	-0.1289	-1.0547	0.3828	93.2007	5.9814	-1.0376	-68.3844	5.2020	-85.6604	36.63
0x50	 13:53:22.288	-0.1289	-1.0547	0.3828	94.8486	5.1270	1.0986	-67.4670	5.2460	-85.7043	36.64
0x50	 13:53:22.298	-0.1084	-1.0327	0.3896	94.8486	5.1270	1.0986	-66.5552	5.2899	-85.7483	36.64
0x50	 13:53:22.308	-0.1084	-1.0327	0.3896	95.9473	9.5825	3.0518	-65.6433	5.3558	-85.8252	36.63
0x50	 13:53:22.318	-0.1362	-1.0205	0.4028	95.9473	9.5825	3.0518	-64.7369	5.4272	-85.8966	36.63
0x50	 13:53:22.328	-0.1362	-1.0205	0.4028	96.2524	16.1133	5.6152	-63.8306	5.5591	-86.0229	36.64
0x50	 13:53:22.338	-0.1650	-1.0059	0.4336	96.2524	16.1133	5.6152	-62.9352	5.6964	-86.1438	36.64
0x50	 13:53:22.372	-0.1650	-1.0059	0.4336	96.9849	14.7705	7.2632	-62.0233	5.8557	-86.2427	36.65
0x50	 13:53:22.373	-0.1484	-0.9839	0.4595	96.9849	14.7705	7.2632	-61.1169	6.0150	-86.3361	36.65
